word,label,label_Liu,label_SentiWords,label_AFINN,label_WordStat,label_sentiwordnet
saint,2.0,1.0,0.16781,,1.0,0.15
sainted,,,0.12022000000000001,,1.0,
sainthood,-1.0,,0.17703,,1.0,0.25
saintlike,,,0.28394,,1.0,
saintliness,2.0,1.0,0.08478,,1.0,0.25
saintly,2.0,1.0,0.28394,,1.0,0.625
saints,,,,,1.0,
sajama,,,0.12208,,,0.125
saktism,,,-0.1294,,,
salability,,,0.15199000000000001,,,
salable,1.0,,-0.031180000000000003,,,
salableness,,,0.15199000000000001,,,0.375
salacious,-2.0,-1.0,-0.33571999999999996,,-1.0,-0.4375
salaciously,,,0.17826,,,0.375
salaciousness,,,-0.02386,,-1.0,
salacity,,,-0.02386,,-1.0,0.125
salafism,,,0.12208,,,0.125
salami,,,-0.05415,,,0.375
salaried,,,0.19618,,,0.125
sale,,,0.30236999999999997,,,0.041666666666666664
saleable,,,-0.031180000000000003,,,0.125
salience,,,0.12208,,,
saliency,,,0.12208,,,
salient,,,0.022665,1.0,,
saliferous,,,-0.28345,,,-0.375
salinity,,,-0.0296,,,
salivate,1.0,,-0.08757999999999999,,,
salivation,,,-0.07997,,,-0.125
sallow,,,-0.13194666666666668,,,
sallowness,,,-0.19821,,,-0.25
sally,,,0.08459,,,
salmonid,,,-0.07997,,,-0.125
salpingitis,,,-0.07997,,,-0.125
salt,,,0.25549333333333335,,,-0.08333333333333333
saltiness,,,0.0056,,,-0.041666666666666664
saltish,,,0.0403,,,0.125
saltlike,,,0.0403,,,0.125
salty,,,-0.00639,,,
salubrious,,,0.42696999999999996,,,0.6875
salubriousness,,,0.20073,,,
salubrity,,,0.20073,,,0.375
saluki,,,0.12208,,,0.125
salutary,2.0,1.0,0.44363,,1.0,0.875
salutation,,,0.26219000000000003,,1.0,0.25
salutations,,,,,1.0,
salutatorian,,,0.17826,,,
salutatory,,,0.17826,,,
salute,2.0,1.0,0.3402,,1.0,0.046875
saluted,,,,,1.0,
salutes,,,,,1.0,
saluting,,,,,1.0,
salvage,,,0.019805,,,
salvageable,,,-0.031180000000000003,,,0.125
salvager,,,-0.19821,,,
salvation,2.0,,0.46652,,1.0,-0.25
salvations,,,,,1.0,
salve,,,-0.056014999999999995,,,
salvific,,,0.12208,,,0.125
salvo,,,0.00519,,,-0.0625
salvor,,,-0.19821,,,-0.25
samba,,,0.11681,,,0.03125
sambucus,,,0.21734,,,0.5
same,,,-0.00146,,,-0.03125
sameness,-1.0,,-0.19066,,,-0.3125
sampler,,,0.12059,,,0.0625
sampling,,,0.1619,,,0.125
samsara,,,-0.19821,,,-0.25
sanatarium,,,-0.08901,,,
sanative,,,0.44363,,1.0,
sanatorium,,,-0.42415,,,
sanctified,1.0,,,,,
sanctify,2.0,,0.17703,,1.0,0.25
sanctifying,,,,,1.0,
sanctimonious,-2.0,-1.0,-0.1409,,-1.0,
sanctimoniously,,,0.15793,,-1.0,
sanctimoniousness,,,0.25416,,,
sanctimony,,,0.25416,,,0.5
sanction,2.0,,-0.13448,,-1.0,0.041666666666666664
sanctionative,,,0.12208,,,
sanctioned,,,-0.04285,,-1.0,
sanctioning,,,0.12208,,-1.0,0.125
sanctions,,,,,-1.0,
sanctitude,,,0.08478,,,
sanctity,2.0,,0.07138,,,0.25
sanctuary,2.0,,0.51454,,1.0,-0.125
sand,,,0.14368,,,
sandaled,,,-0.07997,,,
sandalled,,,-0.07997,,,-0.125
sandbag,,,-0.07743,,,-0.125
sandbagger,,,0.12208,,,0.125
sandblaster,,,-0.07997,,,-0.125
sandbox,1.0,,,,,
sandboy,,,-0.0611,,,-0.125
sandler,1.0,,,,,
sandlike,,,-0.07997,,,
sandpapery,,,-0.19821,,,-0.25
sandy,,,-0.02298,,,-0.0625
sane,2.0,1.0,0.4012,,1.0,0.625
sanely,,,0.30374,,1.0,0.625
saneness,,,0.17826,,,
saner,,,,,1.0,
sanest,,,,,1.0,
sangoma,,,0.15199000000000001,,,0.375
sanguinary,,,-0.38925,,,-0.625
sanguine,2.0,,0.14313499999999998,,1.0,0.375
sanguineness,,,0.37340999999999996,,1.0,
sanguineous,,,-0.38925,,,
sanguinity,,,0.37340999999999996,,,0.625
sanies,,,-0.19821,,,
sanious,,,-0.17327,,,-0.25
sanitariness,,,0.21734,,,0.5
sanitarium,,,-0.36102,,,
sanitary,,,0.36598,,1.0,0.375
sanitate,,,0.12208,,,0.125
sanitation,,,-0.054779999999999995,,,0.625
sanitisation,,,0.28394,,,
sanitise,,,-0.02298,,,
sanitised,,,0.17826,,,
sanitization,,,0.28394,,,0.625
sanitize,,,-0.02298,,,-0.0625
sanitized,,,0.17826,,,0.375
sanity,2.0,,0.26898,,1.0,0.375
sank,-1.0,,,,-1.0,
santa,,,0.15793,,,
santalales,,,-0.34088,,,-0.5
sap,-2.0,-1.0,-0.11364,,-1.0,
saphead,,,0.28394,,-1.0,
sapid,,,-0.34088,,,
sapidity,,,-0.1162,,1.0,
sapidness,,,-0.031180000000000003,,,0.125
sapience,,,0.12208,,,
sapient,,,0.28394,,,0.625
sapiential,,,0.08478,,,0.25
sapiently,,,0.12208,,,
sapindus,,,-0.07997,,,-0.125
sapless,,,-0.07222999999999999,,-1.0,
saponaceous,,,-0.08901,,,
saponify,,,-0.08847000000000001,,,-0.125
saporous,,,-0.34088,,,-0.5
sapote,,,0.15754,,,0.125
sapped,,,,,-1.0,
sapphic,,,0.027030000000000002,,,
sapphirine,,,0.06104,,,0.0625
sappho,,,0.12208,,,0.125
sappier,,,,,-1.0,
sappiest,,,,,-1.0,
sappiness,-1.0,,,,,
sapping,,,,,-1.0,
sappy,-1.0,,-0.09075,-1.0,-1.0,-0.25
saps,,,,,-1.0,
sapsucker,,,,,-1.0,
sapsuckers,,,,,-1.0,
saracen,,,0.08411,,,0.041666666666666664
sarafem,,,-0.19821,,,-0.25
sarcasm,-2.0,-1.0,,,,
sarcastic,-2.0,-1.0,-0.17695,-2.0,,-0.625
sarcastically,-2.0,-1.0,0.17826,,,
sarcodina,,,-0.01819,,,
sarcoidosis,,,-0.28345,,,-0.375
sarcophaga,,,-0.07997,,,-0.125
sarcophilus,,,-0.19821,,,-0.25
sarcoptid,,,-0.07997,,,-0.125
sarcostyle,,,0.12208,,,0.125
sardonic,-2.0,-1.0,-0.35258,,-1.0,-0.5
sardonically,-2.0,-1.0,0.17826,,,0.375
sardonyx,,,-0.17327,,,-0.25
sars,,,-0.05621,,,
sashay,,,0.002595,,,-0.03125
sashimi,,,-0.0559,,,-0.125
sass,-2.0,-1.0,,,,
sassy,1.0,,0.00212,,1.0,
satan,,,-0.17327,,,
satanic,-1.0,,-0.78874,,-1.0,
satanist,,,0.12208,,,0.125
satanophobia,,,-0.25931,,,-0.375
sate,,,-0.17327,,,
satiable,,,-0.07997,,,
satiate,,,-0.058410000000000004,,,-0.25
satiated,,,-0.05621,,,-0.125
satiation,,,-0.22494,,,
satiety,,,-0.38925,,,-0.625
satiny,,,0.12208,,1.0,
satire,,,,,-1.0,
satires,,,,,-1.0,
satiric,,,-0.07997,,,
satirical,-2.0,-1.0,-0.07997,,,-0.125
satirically,,,0.12208,,,0.125
satirise,,,-0.19821,,,
satirist,,,-0.07997,,,-0.125
satirize,-2.0,-1.0,-0.19821,,-1.0,-0.25
satirized,,,,,-1.0,
satirizes,,,,,-1.0,
satisfaction,2.0,,0.49812,,,-0.125
satisfactorily,2.0,1.0,0.21734,,,0.5
satisfactoriness,,,-0.26536,,,-0.375
satisfactory,2.0,1.0,0.38485,,,0.25
satisfiable,,,-0.07997,,,-0.125
satisfied,1.0,1.0,0.55437,2.0,,0.375
satisfier,,,0.28394,,,0.625
satisfies,2.0,1.0,,,,
satisfy,1.0,1.0,0.52303,,,0.3333333333333333
satisfying,1.0,1.0,0.67906,,,0.25
satisfyingly,1.0,,0.17826,,,0.375
satisified,,1.0,,,1.0,
saturate,,,0.15754,,,0.125
saturated,,,-0.06285,,-1.0,-0.5
saturation,,,-0.11678,,,-0.16666666666666666
saturnalia,,,0.12208,,,0.125
saturnine,,,-0.38151999999999997,,-1.0,-0.625
satyr,,,-0.24445,,,0.1875
satyriasis,,,-0.02386,,,0.125
sauce,,,0.178055,,,0.0625
sauciness,,,-0.42036,,,-0.75
saucy,1.0,,0.2616,,,0.25
saul,,,-0.02298,,,
saunter,,,-0.0647,,,-0.375
sausage,,,0.37853000000000003,,,0.25
savage,-2.0,-1.0,-0.12078333333333334,,-1.0,-0.175
savaged,-2.0,-1.0,,,,
savagely,-2.0,,0.1552,,,
savagery,-2.0,-1.0,-0.00246,,,
savages,-2.0,-1.0,,,,
save,,,0.27298,2.0,,0.027777777777777776
saved,1.0,,-0.30339,2.0,1.0,-0.1875
saveloy,,,0.21734,,,0.5
saver,,1.0,0.36837,,1.0,-0.25
saves,1.0,,,,1.0,
savin,,,-0.07997,,,-0.125
saving,1.0,,0.15574,,1.0,0.15
savings,,1.0,,,1.0,
savior,,1.0,0.34829,,1.0,
saviors,,,,,1.0,
saviour,,,-0.06819,,1.0,-0.25
savitar,,,0.12208,,,0.125
savor,1.0,,0.44467,,1.0,
savored,1.0,,,,1.0,
savoriness,,,-0.25931,,,-0.375
savoring,,,-0.07997,,1.0,
savorless,,,-0.28345,,-1.0,
savors,,,,,1.0,
savory,2.0,,0.29065,,1.0,0.0625
savour,,,-0.0195,,1.0,0.125
savouring,,,-0.07997,,,
savourless,,,-0.28345,,-1.0,
savoury,,,0.288735,,,0.3125
savviest,1.0,,,,,
savvy,2.0,1.0,0.190775,,1.0,0.125
savvying,,,,,1.0,
sawfish,,,0.15793,,,0.25
saxifrage,,,-0.07997,,,-0.125
say,,,0.19543,,,0.015625
scabby,,,-0.28345,,,-0.375
scabicide,,,-0.07997,,,-0.125
scabies,,,-0.38925,,,-0.625
scabiosa,,,-0.07997,,,
scabious,,,-0.07997,,,-0.125
scablands,,,-0.07997,,,-0.125
scabrous,,,-0.38656999999999997,,,-0.625
scads,,,-0.19821,,,
scalability,,,0.15199000000000001,,,0.375
scalable,,,0.21734,,,0.5
scalar,,,0.06104,,,0.041666666666666664
scalawag,,,0.0363,,,
scald,,,-0.49853000000000003,,-1.0,-0.05
scalded,,,,,-1.0,
scalding,,,,,-1.0,
scalds,,,,,-1.0,
scale,,,0.02048,,,-0.020833333333333332
scaleless,,,-0.38925,,,-0.625
scalene,,,-0.0296,,,-0.0625
scallop,,,0.042175,,,
scalloped,,,0.15793,,,0.25
scallopine,,,0.15793,,,
scallopini,,,0.15793,,,0.25
scallywag,,,0.0363,,,
scaly,,-1.0,-0.16702,,,
scam,-1.0,-1.0,-0.65298,-2.0,-1.0,-0.125
scammed,,,,,-1.0,
scammers,,,,,-1.0,
scamming,,,,,-1.0,
scamp,,,0.01517,,,0.0625
scamper,,,,,1.0,
scampered,,,,,1.0,
scampering,,,,,1.0,
scampers,,,,,1.0,
scams,-1.0,-1.0,,-2.0,-1.0,
scan,,,0.06546,,,0.078125
scandal,-1.0,-1.0,-0.29375999999999997,-3.0,-1.0,
scandalisation,,,0.018369999999999997,,,
scandalise,,,-0.17327,,-1.0,
scandalization,,,0.018369999999999997,,,0.0625
scandalize,-2.0,-1.0,-0.17327,,-1.0,
scandalized,-2.0,-1.0,,,-1.0,
scandalizes,,,,,-1.0,
scandalmongering,,,-0.210425,,,-0.5
scandalous,-2.0,-1.0,-0.39035,-3.0,-1.0,
scandalously,-2.0,-1.0,0.15793,,-1.0,0.25
scandalousness,,,0.15199000000000001,,,0.375
scandals,-2.0,-1.0,,-3.0,-1.0,
scandel,,-1.0,,,,
scandels,,-1.0,,,,
scant,-1.0,-1.0,-0.043455,,-1.0,
scantily,,,-0.28345,,,-0.375
scantiness,,,-0.26536,,,
scantness,,,-0.26536,,,-0.375
scants,,,,,-1.0,
scanty,,,-0.17044,,,
scapegoat,-2.0,-1.0,-0.46706000000000003,-2.0,-1.0,
scapegoating,,,,,-1.0,
scapegoats,,,,-2.0,-1.0,
scapegrace,,,-0.34088,,,-0.5
scar,-2.0,-1.0,-0.16573,,-1.0,
scarce,-1.0,-1.0,-0.378695,,-1.0,-0.25
scarcely,-2.0,-1.0,-0.01404,,-1.0,-0.0625
scarceness,,,-0.28345,,,
scarcer,,,,,-1.0,
scarcest,,,,,-1.0,
scarcity,-1.0,-1.0,-0.28345,,-1.0,-0.375
scare,-2.0,-1.0,-0.35147,-2.0,,0.041666666666666664
scarecrowish,,,0.15793,,,0.25
scared,-2.0,-1.0,-0.5618,-2.0,-1.0,-0.125
scarey,,,-0.42036,,,
scarf,,,0.12523,,,0.03125
scarier,-2.0,-1.0,,,,
scariest,-2.0,-1.0,,,,
scarified,,,,,-1.0,
scarifies,,,,,-1.0,
scarify,,,,,-1.0,
scarifying,,,,,-1.0,
scarily,-2.0,-1.0,0.15793,,-1.0,0.25
scaring,,,,,-1.0,
scarlatina,,,-0.25931,,,
scarred,-2.0,-1.0,-0.43223999999999996,,-1.0,-0.6875
scarring,,,,,-1.0,
scars,-2.0,-1.0,,,-1.0,
scary,-2.0,-1.0,-0.54199,-2.0,-1.0,
scathe,,,,,-1.0,
scathed,,,,,-1.0,
scathes,,,,,-1.0,
scathing,-2.0,-1.0,-0.38925,,-1.0,
scathingly,-2.0,-1.0,0.15793,,,
scatological,,,-0.34088,,,-0.5
scatology,,,-0.0296,,,-0.0625
scatophagy,,,-0.42036,,,-0.75
scatter,,,,,-1.0,
scatterbrain,,,-0.07997,,,-0.125
scatterbrained,,,-0.1321,,,0.125
scattered,-1.0,,-0.32253000000000004,,-1.0,-0.5
scattering,,,,,-1.0,
scatters,,,,,-1.0,
scatty,,,-0.09143,,,-0.0625
scavenge,,,-0.19434,,,-0.1875
scavenger,,,-0.2969,,,-0.041666666666666664
sceliphron,,,-0.19821,,,-0.25
scene,,,0.25067,,,-0.03125
scenic,1.0,1.0,0.46203,,1.0,0.125
scent,,,0.39966,,,-0.03125
scented,,,0.4079,,,-0.20833333333333334
scentless,,,0.00298,,,
scepter,,,-0.00655,,,
sceptic,,,0.12208,,,
sceptical,,-1.0,0.052860000000000004,-2.0,,
sceptically,,,0.15793,,,
scepticism,,,0.15793,,,
sceptre,,,-0.1294,,,-0.375
schadenfreude,,,-0.19821,,,-0.25
scheduled,,,0.12208,,,0.125
scheelite,,,0.12208,,,0.125
schematically,,,0.12208,,,0.125
scheme,-1.0,,-0.15286,,-1.0,
schemed,,,,,-1.0,
schemer,,,,,-1.0,
schemers,,,,,-1.0,
schemes,,,,,-1.0,
scheming,-2.0,,0.15955999999999998,,,0.125
schemozzle,,,-0.07997,,,
schiffer,1.0,,,,,
schism,,,,,-1.0,
schismatic,,,,,-1.0,
schismatically,,,0.15793,,-1.0,0.25
schisms,,,,,-1.0,
schistorrhachis,,,-0.38925,,,
schizo,-1.0,,,,,
schizoid,,,-0.23026000000000002,,,-0.625
schizophrenia,,,-0.42295,,,
schizophrenic,,,-0.5112,,,-0.3333333333333333
schizothymia,,,-0.08901,,,
schlep,,,-0.079045,,,
schlimazel,,,-0.19821,,,
schlock,,,-0.39584,,,
schlockmeister,,,-0.39584,,,
schlocky,-1.0,,,,-1.0,
schmaltz,-1.0,,,,,
schmaltzy,-1.0,,0.12208,,,
schmalzy,,,0.12208,,,
schmoose,,,-0.141725,,,
schmooze,,,-0.141725,,,-0.375
schmoozer,,,0.12208,,,0.125
schmucks,-1.0,,,,,
schnapps,,,0.24315,,,
schnaps,,,0.15793,,,0.25
schnieder,1.0,,,,,
schnook,,,-0.19821,,,
schnorrer,,,0.12208,,,
scholarly,,,0.37251999999999996,,,0.25
scholarship,,,0.39745,,,0.1875
scholasticism,,,-0.02298,,,-0.0625
school,,,0.03882,,,
schoolman,,,0.1067,,,0.0625
schtick,,,0.13086,,,
schticky,-1.0,,,,,
schtik,,,0.13086,,,
schuss,,,-0.07997,,,-0.125
schwa,,,-0.07997,,,
sciara,,,-0.38925,,,
sciarid,,,-0.38925,,,-0.625
sciaridae,,,-0.34088,,,-0.5
sciatic,,,-0.08847000000000001,,,-0.125
sciatica,,,-0.19821,,,-0.25
scid,,,-0.01819,,,
science,,,0.33058000000000004,,,
scienter,,,-0.19821,,,-0.25
scientific,,,0.24731,,,0.125
scientology,,,0.17826,,,0.375
scintilla,,,0.04654,,,-0.125
scintillate,,,0.22571999999999998,,,
scintillating,2.0,,0.39339,,,0.5
scintillation,,,0.16704000000000002,,,0.20833333333333334
sciolism,,,0.17826,,,0.375
sciolist,,,-0.28345,,,-0.375
sciolistic,,,0.20073,,,0.375
scissure,,,0.12208,,,0.125
sciurus,,,-0.07997,,,-0.125
sclaff,,,-0.17044,,,-0.16666666666666666
scleredema,,,-0.28345,,,-0.375
scleritis,,,-0.38925,,,-0.625
scleroderma,,,-0.07997,,,-0.125
sclerosis,,,-0.07997,,,-0.125
sclerotinia,,,-0.34088,,,-0.5
scoff,-2.0,-1.0,-0.41177,,,-0.375
scoffer,,,-0.09134,,,-0.1875
scoffing,,,-0.13964000000000001,,,
scoffingly,-2.0,-1.0,0.17826,,,0.375
scofflaw,,,-0.19821,,,-0.25
scold,-2.0,-1.0,-0.281885,-2.0,-1.0,-0.25
scolded,,-1.0,,,-1.0,
scolder,,,,,-1.0,
scolders,,,,,-1.0,
scolding,-2.0,-1.0,-0.07997,,-1.0,
scoldingly,-2.0,-1.0,,,,
scolds,,,,,-1.0,
scollop,,,0.04295,,,0.020833333333333332
scolopendrium,,,-0.07997,,,-0.125
scoob,1.0,,,,,
scoop,,,0.02327,3.0,,
scopolamine,,,-0.25931,,,-0.375
scorbutus,,,-0.07997,,,
scorch,,,-0.4132,,-1.0,-0.125
scorched,,,-0.02516,,-1.0,0.125
scorcher,1.0,,-0.18454,,,-0.25
scorches,,,,,-1.0,
scorching,-2.0,-1.0,-0.16363,,-1.0,-0.125
scorchingly,-2.0,-1.0,,,,
score,1.0,,0.38504,,,0.044642857142857144
scoreless,,,-0.34088,,,-0.5
scores,,,-0.19821,,,
scoring,1.0,,0.12208,,,0.125
scorn,-2.0,-1.0,-0.518405,-2.0,,-0.5416666666666666
scorned,,,-0.08901,,,
scornful,-2.0,-1.0,-0.58517,-2.0,,-0.625
scornfully,-2.0,-1.0,0.21734,,,0.5
scorns,-1.0,,,,,
scorpion,,,-0.28301,,,-0.041666666666666664
scorpionida,,,0.12208,,,0.125
scotch,,,0.09025666666666665,,,
scotoma,,,-0.07997,,,-0.125
scoundrel,-2.0,-1.0,-0.42412,,-1.0,
scoundrelly,,,-0.17327,,,-0.25
scoundrels,,,,,-1.0,
scour,,,0.01007,,,-0.03125
scourge,-2.0,-1.0,-0.19588499999999998,,,-0.34375
scowl,-2.0,-1.0,-0.418855,,-1.0,-0.6875
scowled,,,,,-1.0,
scowling,,,-0.39474000000000004,,-1.0,-0.625
scowls,,,,,-1.0,
scpo,,,0.15793,,,
scrabble,,,0.155555,,,
scrabbly,,,-0.07997,,,
scraggly,,,-0.19821,,,-0.25
scraggy,,,0.043539999999999995,,,-0.125
scramble,,-1.0,0.07983499999999999,,-1.0,0.08333333333333333
scrambled,,-1.0,0.062270000000000006,,-1.0,-0.375
scrambles,,-1.0,,,-1.0,
scrambling,,-1.0,,,-1.0,
scrap,-1.0,-1.0,-0.09462999999999999,,-1.0,0.05
scrape,,,-0.327715,,-1.0,0.041666666666666664
scraped,,,,,-1.0,
scrapes,,,,,-1.0,
scrapheap,,,-0.08847000000000001,,,
scrapie,,,-0.01819,,,
scraping,,,,,-1.0,
scrapings,,,,,-1.0,
scrapped,,,,,-1.0,
scrappily,,,0.12208,,,0.125
scrappiness,,,0.15793,,,0.25
scrapping,,,,,-1.0,
scrappy,,,-0.21763000000000002,,,0.25
scraps,,,,,-1.0,
scratch,,-1.0,-0.0245,,-1.0,-0.05555555555555555
scratched,,-1.0,,,-1.0,
scratches,,-1.0,,,-1.0,
scratching,,,,,-1.0,
scratchy,,-1.0,-0.29285,,-1.0,-0.5
scrawl,,,-0.19792,,,
scrawled,-1.0,,,,,
scrawniness,,,-0.07997,,,
scrawny,,,-0.27221999999999996,,,
screak,,,-0.09134,,,
screakily,,,0.15793,,,0.25
scream,-2.0,-1.0,-0.25964499999999996,-2.0,,
screamed,,,,-2.0,,
screamer,,,-0.34078,,,-0.041666666666666664
screaming,,,0.006980000000000007,-2.0,,0.125
screams,-1.0,,,-2.0,,
screech,-2.0,-1.0,-0.34035499999999996,,-1.0,
screeched,,,,,-1.0,
screeches,,,,,-1.0,
screeching,,,0.1067,,-1.0,
screen,,,0.0434,,,
screw,-1.0,,0.013325,,,
screwball,,,-0.07544,,,
screwed,,-1.0,,-2.0,,
screwing,-1.0,,,,,
screwup,,,0.15793,,,0.25
screwups,-1.0,,,,,
screwy,,-1.0,-0.31699,,,-0.375
scribble,,,0.029055,,,-0.3125
scribbler,,,-0.0296,,,
scribe,,,0.005220000000000001,,,-0.041666666666666664
scrimmage,,,-0.016275,,,-0.125
scrimp,,,-0.07997,,,
scrimpy,,,-0.38925,,,
scrimy,,,-0.4369,,,-0.375
scripted,-1.0,,,,,
scrivened,,,-0.19821,,,-0.25
scrofula,,,-0.25931,,,
scrofulous,,,-0.44427,,,-0.4583333333333333
scrooge,,,-0.07997,,,
scrophularia,,,-0.07997,,,-0.125
scrounger,,,-0.38138,,,0.5
scrub,,,-0.09066333333333332,,-1.0,-0.125
scrubbed,,,-0.07997,,,-0.125
scrubbiness,,,-0.07997,,,-0.125
scrubby,,,-0.35088,,-1.0,-0.125
scrubland,,,-0.07997,,,-0.125
scruffy,,,-0.10081,,,
scrumptious,,,0.5573100000000001,,,
scruple,,,0.18581,,,0.1875
scruples,2.0,,0.12208,,1.0,
scrupulous,2.0,,-0.08135,,1.0,-0.125
scrupulously,2.0,,,,,
scrupulousness,,,0.34523000000000004,,,0.4375
scrutinise,,,0.23008,,,
scrutiniser,,,0.21734,,,
scrutinize,,,0.23008,,-1.0,
scrutinized,,,,,-1.0,
scrutinizer,,,0.21734,,,0.5
scrutinizes,,,,,-1.0,
scrutiny,,,-0.28293,,-1.0,0.0625
scry,,,0.21734,,,0.5
scuff,,-1.0,-0.427755,,-1.0,-0.1875
scuffed,,,,,-1.0,
scuffle,,,-0.154725,,-1.0,-0.125
scuffled,,,,,-1.0,
scuffles,,,,,-1.0,
scuffs,,-1.0,,,-1.0,
sculpted,,,0.17826,,,
sculptural,,,-0.02298,,,
sculptured,,,0.16459000000000001,,,0.375
sculpturesque,,,-0.07997,,,-0.125
scum,-2.0,-1.0,-0.36072,,-1.0,
scumbag,,,,-4.0,,
scummed,,,,,-1.0,
scummier,,,,,-1.0,
scummiest,,,,,-1.0,
scumming,,,,,-1.0,
scummy,-2.0,-1.0,-0.46125,,-1.0,-0.5
scums,,,,,-1.0,
scunner,,,-0.05621,,,-0.125
scupper,,,-0.083885,,,-0.375
scurfy,,,-0.33407,,,-0.4375
scurrility,,,-0.39584,,,-0.875
scurrilous,,,-0.39584,,,-0.875
scurrilously,,,0.15793,,,0.25
scurrying,,,0.12208,,,0.125
scurvily,,,-0.01819,,,
scurvy,,,-0.563755,,-1.0,-0.5
scuttlebutt,,,-0.07997,,,-0.125
scuttled,-1.0,,,,,
scuzbag,-1.0,,,,,
scuzz,,,,,-1.0,
scuzzbag,,,,,-1.0,
scuzzball,,,,,-1.0,
scuzzbucket,,,,,-1.0,
scuzzy,-2.0,,,,,
scyphozoan,,,0.12208,,,0.125
sea,,,0.38929,,,-0.041666666666666664
seafaring,,,0.08913,,,
seagal,-1.0,,,,,
seagoing,,,0.17826,,,0.375
seal,,,0.0005600000000000001,,,0.013888888888888888
sealed,,,0.10244,,,-0.05357142857142857
seam,,,0.030685000000000004,,,0.041666666666666664
seamanlike,,,0.17826,,,
seamanly,,,0.17826,,,0.375
seamanship,,,0.21734,,,0.5
seamed,,,-0.09134,,,-0.1875
seamless,2.0,1.0,-0.025269999999999997,,1.0,-0.0625
seamlessly,,,,,1.0,
seamy,,,-0.31226,,,-0.375
sear,,,0.002575,,,-0.041666666666666664
search,-1.0,,,,,
searching,,,0.18789,,,0.25
searchingly,,,0.12208,,,0.125
searing,,,0.08478,,,0.25
seasick,,,-0.74117,,,-0.5
season,1.0,,0.44969500000000007,,,0.0625
seasoned,1.0,1.0,0.54067,,,0.375
seat,1.0,,,,,
seaworthy,,,-0.28345,,,-0.375
sebaceous,,,-0.19821,,,-0.25
secede,,,,,-1.0,
seceded,,,,,-1.0,
secedes,,,,,-1.0,
secern,,,-0.19821,,,
secernate,,,-0.19821,,,
secession,,,,,-1.0,
secessions,,,,,-1.0,
seclude,,,,,-1.0,
secluded,,,0.027989999999999998,,-1.0,
secludes,,,,,-1.0,
seclusion,,,-0.23088000000000003,,,0.1875
second,,,0.022615,,,0.03409090909090909
secondary,-1.0,,-0.039705000000000004,,,-0.3418
secondhand,,,0.062145000000000006,,-1.0,-0.1875
secrecy,,,-0.16491,,,0.125
secret,,,0.08970500000000001,,,0.052083333333333336
secretary,1.0,,,,,
secretive,-1.0,-1.0,-0.2129,,,
secretively,,,0.15793,,,0.25
secretiveness,,,0.10282000000000001,,,0.25
sect,,,-0.24904,,,-0.125
sectarian,,,,,-1.0,
sectarianism,,,,,-1.0,
sectarians,,,,,-1.0,
section,,,0.006285,,,
secular,,,-0.01402,,,-0.3
secularisation,,,-0.12275,,,
secularists,1.0,,,,,
secularization,,,-0.12275,,,-0.1875
secure,1.0,1.0,0.5370299999999999,2.0,,0.0625
secured,,,,2.0,,
securely,1.0,1.0,0.24620999999999998,,,0.25
secureness,,,0.05272,,,0.0625
secures,,,,2.0,,
security,1.0,,0.35616,,,0.125
sedate,-1.0,,-0.02802,,,
sedately,,,0.15793,,,0.25
sedateness,,,-0.0611,,,
sedation,,,-0.10201,,,0.0625
sedative,,,0.01105,,,
sedentary,-1.0,-1.0,0.12208,,-1.0,0.125
sedgelike,,,-0.19821,,,-0.25
sedgy,,,-0.19821,,,-0.25
sedimentary,,,-0.19821,,,-0.25
sedition,,,-0.29971,-2.0,,-0.25
seditious,,,0.1552,-2.0,-1.0,0.25
seduce,,,0.46766,,,0.125
seduced,1.0,,,-1.0,,
seducer,,,-0.28248,,,-0.375
seduction,,,0.45813000000000004,,,0.1875
seductive,2.0,,0.33138,,,0.125
seductively,,,0.21734,,,
sedulity,,,0.25416,,,
sedulous,,,-0.0611,,,-0.125
sedulously,,,0.15793,,,0.25
sedulousness,,,0.25416,,,0.5
sedum,,,-0.07997,,,-0.125
see,,,0.131365,,,0.0546875
seeable,,,0.12208,,,
seediness,,,-0.38925,,,
seedless,,,-0.19821,,,-0.25
seedy,-2.0,-1.0,-0.28552,,,-0.125
seeing,,,-0.110595,,,-0.25
seek,,,0.15795499999999998,,,0.05
seem,,,0.07981,,,0.125
seeming,,,-0.01819,,,
seemingly,,,0.15199000000000001,,,0.375
seemliness,,,0.21734,,,0.5
seemly,,,0.28394,,,0.625
seer,,,0.03995,,,0.25
seethe,-2.0,-1.0,0.15811,,-1.0,0.03125
seethed,,,,,-1.0,
seethes,,,,,-1.0,
seething,-2.0,-1.0,-0.08901,,,
segregated,,,,,-1.0,
segregation,,,,,-1.0,
segregationist,,,0.15793,,,
segregations,,,,,-1.0,
segregator,,,0.15793,,,0.25
segues,1.0,,,,,
seigneur,,,-0.0611,,,
seigneury,,,-0.02298,,,
seignior,,,-0.0611,,,-0.125
seigniory,,,-0.02298,,,-0.125
seize,,,-0.30989,,,-0.020833333333333332
seizure,,,-0.48306000000000004,,,0.0625
selachian,,,-0.28345,,,-0.375
seldom,,,-0.07997,,,-0.125
select,,,0.13585,,,0.3125
selected,,,0.12208,,,0.125
selective,1.0,1.0,0.03777,,,0.5
selectively,,,0.15793,,,0.25
selectivity,,,0.12208,,,0.125
selenarctos,,,-0.28345,,,-0.375
